"","quad_pt1","quad_pt2","quad_pt3","quad_pt4","quad_pt5","quad_pt6","quad_pt7","quad_pt8","quad_pt9","quad_pt10","quad_pt11","quad_pt12","quad_pt13","quad_pt14","quad_pt15","quad_pt16","quad_pt17","quad_pt18","quad_pt19","quad_pt20","quad_pt21","quad_pt22","quad_pt23","quad_pt24","quad_pt25","quad_pt26","quad_pt27","quad_pt28","quad_pt29","quad_pt30","quad_pt31","quad_pt32","quad_pt33","quad_pt34","quad_pt35","quad_pt36","quad_pt37","quad_pt38","quad_pt39","quad_pt40","quad_pt41","quad_pt42","quad_pt43","quad_pt44","quad_pt45","quad_pt46","quad_pt47","quad_pt48","weight","k"
"821",-9.98970646149712e-05,-9.51854848239959e-05,5.67093819456852e-05,9.51363619600463e-05,0.000111764781017224,0.000138406187568764,0.000111617955437224,6.95730003781224e-05,5.72056396748068e-05,0.000104965078179693,-4.13036661908439e-05,-9.31826430457761e-05,-9.85891441353527e-05,6.25809308408336e-05,-0.000130937549615266,-5.7372208209575e-05,-9.53989144582426e-05,-4.85060252948545e-05,9.58680085490031e-05,-9.89144887059431e-05,0.000108731109767212,-3.43872874121359e-06,-4.32268058997822e-05,1.108593623901e-06,4.02246207382743e-05,-4.90323511138029e-05,-0.000109561901738766,-0.000131767164320425,1.50921100363723e-05,0.000100373635723629,-8.67280458894902e-05,0.000136011354855937,0.000134550391034627,0.000105307490777627,0.000138586193248652,0.00012191120288357,-0.000132432051082413,-5.50110376852289e-05,-0.00012141095598636,-0.000131218170429919,1.23996709866888e-05,-0.00013184792136022,-1.81621011642462e-05,-0.000108024237819186,0.000133189275745832,4.88773801734949e-05,-2.4017750098029e-05,0.000102755489629703,-1.33333333333327,4
"822",-6.53631901246934e-05,-8.11488218187044e-05,7.24945125587248e-05,6.11825262598998e-05,9.24997170780377e-05,0.000112431706812707,7.6773349181314e-05,6.51452512324239e-05,2.54168227621415e-05,8.8921245066481e-05,-5.6564193537897e-05,-6.03885720322947e-05,-7.90135259794595e-05,9.69146173206539e-05,-0.000104806087070761,-5.38580667708469e-05,-8.04197966903626e-05,-8.30438639898002e-05,7.9936260836749e-05,-0.0001343855628211,0.000143847972149022,-2.80433931680381e-05,-1.16309132943488e-05,2.43008441247845e-05,6.00359762009965e-05,-6.74163436367349e-05,-0.000143367404749111,-0.00010830831785237,1.14070351775756e-05,0.000128972231439536,-0.000114739492594607,0.000111049284827133,0.000137711397983142,0.000138603906657983,0.000144823582362303,0.00013672228322073,-0.00013695007113006,-4.221385794081e-05,-0.000134961974387317,-0.000136501868166715,4.42887802230477e-05,-0.000175157672133442,-5.02336487640342e-05,-0.00014787879337574,0.000177105378707451,3.72287072291819e-05,-1.88237599222433e-05,0.000143267317515229,0.0833333333333293,4
"823",-0.000125896111516832,-0.000136923791742861,9.205667371991e-05,0.000110957368229621,0.000154268656521133,0.000166923692374689,0.000140963911839889,3.73787948573096e-05,4.77056536400479e-05,8.57402290648791e-05,-7.57674094501744e-05,-0.00011453020945956,-0.000140358551528784,7.09869818024656e-05,-0.00016393514461037,-2.70230185809815e-05,-7.36112151036589e-05,-6.15988240426069e-05,0.000134859703127753,-7.27655594955117e-05,7.92913613637177e-05,-3.08917820514761e-05,-3.01878310579884e-05,2.47175902105011e-05,3.47020789708258e-05,-3.88999780543422e-05,-0.000114164251041833,-0.000168253203157097,1.76989633368398e-06,0.00012255022916046,-0.000112783901436224,0.000174501709276822,0.000143551950661356,0.000114046611040232,0.000140554117708719,9.26127401634893e-05,-0.000137463559714371,-2.36187638146731e-05,-9.4500995945355e-05,-0.000138186151187555,4.40580620646684e-05,-9.57226380386691e-05,-4.9244586018077e-05,-8.70001602462817e-05,9.68701404152425e-05,1.85549138327914e-05,-6.54250287777046e-06,8.56545177165727e-05,0.0833333333333293,4
"824",-0.000150805698596256,-0.00014362264900011,8.37418283074944e-05,0.000142083477472604,0.000167033208271106,0.000206574226209981,0.00016748513972043,0.000102839589048081,8.56379298704012e-05,0.00015698258253075,-6.26490897340333e-05,-0.000140773986369718,-0.000148828044605135,9.12895347988506e-05,-0.00019753822895117,-8.7822460693084e-05,-0.000144276234616178,-7.42026421227505e-05,0.000143723015408369,-0.000149607541995586,0.000160829529208064,-5.77601262665852e-06,-6.60209111152372e-05,1.27364731875321e-06,6.0253924145337e-05,-7.32428998349292e-05,-0.000164278584909566,-0.00019844787386316,2.25960524229788e-05,0.000148324710232879,-0.000131177154728118,0.000204292958768298,0.000201856005908062,0.000157895242573968,0.000206041127459041,0.000181334775599084,-0.000199115033616626,-8.24795109963904e-05,-0.000182491058926181,-0.000197771632197721,1.85764004997766e-05,-0.000198039293393066,-2.7506144505705e-05,-0.000161780169913071,0.000198161573432421,7.2785808893088e-05,-3.57994463388163e-05,0.000153593377962041,0.0458758547680663,4
"825",2.45461116137043e-05,2.41235581293607e-05,4.60581412535435e-05,2.64201876289845e-05,2.41159025210464e-05,4.17391779018632e-05,-1.52719367389297e-05,-3.66111133219355e-05,-3.71375699430231e-05,-5.16065191064786e-05,-3.61754763935731e-05,-2.12948312528821e-05,-1.35716140253689e-05,3.83838325801609e-05,-3.4439449439926e-05,3.69358785211792e-05,5.40105775898599e-05,-3.65036909267082e-05,-2.01700494915133e-05,-1.72306428037821e-06,5.7889672190012e-07,4.1115477304893e-05,4.57811692259275e-05,-3.89415567144711e-05,-9.84234625084244e-06,5.01854404767801e-06,4.56585138081113e-05,3.93928702590323e-05,1.49844053454287e-05,5.50399868580331e-05,-4.92068457344861e-05,-3.4920773657948e-05,-5.25870506235479e-05,-4.85228628299002e-05,5.38633992627549e-05,4.16562791112531e-05,5.29192034855803e-05,-4.18246310802122e-05,-4.16235984434416e-05,-4.92275220555346e-05,-5.17434160782938e-05,-7.54077300432064e-06,5.04648464074903e-05,1.7701177376373e-05,4.9749702832722e-06,3.94983344566317e-05,-1.94964603510174e-05,-2.20165344187813e-05,0.454124145231909,4
"826",0.000152089507568964,0.000147879682592994,2.0955029601579e-05,-5.2246857178596e-05,-7.58144630812708e-05,-7.24861183464292e-05,-0.000144515903158136,-0.000138150938005296,-0.000124583175541515,-0.000201915516019993,-1.80453711630268e-05,6.17066481373623e-05,8.26673813617482e-05,1.05187324357713e-07,7.86440302304961e-05,0.000127704112897634,0.000199820339672893,-1.13593985468174e-05,-0.000137601901289784,0.000104423571939498,-0.000115683907489064,8.12880806398342e-05,0.000128247480883384,-7.1484434922487e-05,-5.95317251153656e-05,6.42249187538974e-05,0.000203890755785633,0.000214363021500777,1.33428569252177e-05,-1.07185476227679e-05,6.76205051291834e-06,-0.000206212097806986,-0.000236539432571752,-0.000199423415570357,-5.20769064360094e-05,-5.49891693659449e-05,0.000240069513331664,-1.63602619239859e-05,5.56909958281112e-05,5.26303694468975e-05,-0.000106930060907391,0.000129850996108571,0.000114712193069206,0.000150984674629291,-0.000133687076492672,2.16619728220573e-05,-8.14669262266187e-06,-0.000149054437743433,0.0833333333333293,4
"827",0.000112903117510952,0.000128511580214611,4.52771571324723e-06,-2.0633224924351e-05,-6.1905699700721e-05,-3.4016355763841e-05,-0.00010897514054855,-6.4900074614446e-05,-7.67431572380087e-05,-0.000119030807494643,3.84002595075388e-07,3.22811907823538e-05,6.90306361745195e-05,1.24868923146779e-05,4.4498729309302e-05,6.14474612155414e-05,0.000115731282322542,-1.23841816116798e-05,-0.000120149452496638,3.38974774922098e-05,-3.69128252560277e-05,9.7613041043257e-05,7.8461392574212e-05,-8.92086829957669e-05,-3.54515160021007e-05,2.94101352017295e-05,0.000144314528461505,0.000166590778219285,2.94330001609661e-05,5.26610919325889e-06,-5.60653540674575e-07,-0.000163779328338747,-0.000167194606495173,-0.000149174502655946,5.28553577312651e-06,2.40322779335885e-05,0.000163712131368729,-6.77341975626641e-05,-2.18993846681211e-05,1.96243503775807e-06,-0.000124616435908764,3.48013992478429e-05,0.000125827375126403,7.56795707779021e-05,-3.84358868916914e-05,6.6968872177004e-05,-3.45979216698173e-05,-8.20442471124682e-05,0.124999999999994,4
"828",6.52231529492254e-05,8.36183684285384e-05,2.03622410571121e-05,1.80750355447823e-05,-1.24876709379519e-05,8.33747212792001e-06,-5.71992203293869e-05,-8.79817803758196e-05,-5.87573409086946e-05,-0.000121561230993987,-1.49286534340284e-05,-1.02521778901258e-05,2.04202197934222e-05,-9.18801446842611e-06,-2.0102500669201e-06,8.30200318986384e-05,0.000121934482262014,4.14151402173808e-06,-7.55341029348938e-05,8.33911374781378e-05,-8.96601802593234e-05,9.40526047136948e-05,6.44050587390141e-05,-8.71937033953622e-05,-5.4146722066415e-05,5.38247480400531e-05,0.000168144266246241,0.000118972165150469,2.2513637602422e-05,-7.65264910712517e-07,8.7483095666252e-07,-0.000112057866293812,-0.000161298232618556,-0.000166803884570169,2.19730058689152e-07,-1.26420110989472e-05,0.000163908152025882,-5.00991612114093e-05,1.24282715593733e-05,1.61931150992694e-06,-0.00012205737278305,9.97197545793668e-05,0.000125719522751723,0.000125745157727646,-0.000103132183256844,5.13413862790922e-05,-2.24704171201022e-05,-0.000126934988163664,0.124999999999994,4
"829",9.39251058245891e-05,9.1842932075891e-05,3.71048759174305e-05,-1.26651074140604e-05,-2.67661971068306e-05,-1.48455283827759e-05,-8.57285912526449e-05,-9.45795516154025e-05,-8.81021739051906e-05,-0.000136900825306267,-3.14791156222746e-05,2.03091946614753e-05,3.4930746313231e-05,2.19667426665321e-05,2.11987964786631e-05,8.89513843495135e-05,0.000136847577889505,-2.75504171465753e-05,-8.40415785382665e-05,5.42167343855326e-05,-6.11883103533413e-05,6.62652093117438e-05,9.37892922440762e-05,-5.97412947714057e-05,-3.73588935285656e-05,3.66376276946597e-05,0.000133921261203162,0.000135727376972493,1.52288655382671e-05,2.55844140645258e-05,-2.5622765507889e-05,-0.000129025537022454,-0.000155224247141519,-0.000133094858821284,2.74216304977847e-06,-5.90089501208967e-06,0.000157374330540874,-3.25342388063279e-05,5.40152432920815e-06,-1.0141016050269e-06,-8.583839491168e-05,6.43203292424265e-05,8.91250207361103e-05,8.99413002922998e-05,-6.83093125196387e-05,3.34558929943374e-05,-1.55555515611471e-05,-9.16334467051659e-05,-1.9999999999999,4
"830",0.000128049168862401,0.000107442528255117,5.41838468798451e-05,-4.40788956811413e-05,-4.49799351142099e-05,-3.99087482150454e-05,-0.000121968406388916,-0.000107263242972062,-0.000124621255500447,-0.000162106072213355,-5.05905914388729e-05,5.3210527028895e-05,5.14072488597672e-05,5.41324802325593e-05,4.66190913895501e-05,0.000100879988969674,0.000160435318937988,-6.00150296081102e-05,-9.86414884413399e-05,2.96923864711805e-05,-3.68757146379609e-05,4.41773591103078e-05,0.00012778749015531,-3.61232938076392e-05,-2.34889936337819e-05,2.21261260443868e-05,0.000109528882541748,0.000161989161829779,9.02844016864607e-06,5.23533681180712e-05,-5.29830388159291e-05,-0.000156047070904602,-0.00016075430140287,-0.000109345824701721,4.78598469436255e-06,3.16951023663569e-07,0.000161779990344296,-1.71873994380445e-05,-5.19963876511204e-07,-2.72244758915001e-06,-5.58284067547517e-05,3.41381201531057e-05,5.95643920034829e-05,6.08150932929288e-05,-3.848705010817e-05,1.82068733259139e-05,-9.87091181242681e-06,-6.32100670202671e-05,0.124999999999994,4
"831",8.25099529883703e-05,6.26830327837968e-05,7.19303240128963e-05,-5.7172976337271e-06,5.93165590136047e-06,3.16171249413698e-06,-6.9350874015178e-05,-0.000130997493693217,-0.000105486808686447,-0.000165191231459713,-6.38742662743492e-05,1.0775461728071e-05,5.19162334794727e-06,3.26154719027334e-05,1.42578613242388e-06,0.00012220249309505,0.000167091054985909,-4.35245111654664e-05,-5.53286702922746e-05,7.86728941766536e-05,-9.01455147203494e-05,4.03568281479873e-05,0.000115639493094438,-3.53203209505911e-05,-4.25265551979653e-05,4.63760987918711e-05,0.00013317361377162,0.000115231205641565,2.11796166206074e-06,4.745141934528e-05,-5.04332606406615e-05,-0.000105289247459801,-0.000156242112345085,-0.000128433496887708,6.98701273690741e-07,-3.5783492128281e-05,0.000162139195080522,-3.14024026509286e-08,3.39043059943916e-05,-2.14301177707642e-06,-5.44726926367312e-05,9.87412729839853e-05,5.9508139756158e-05,0.000110595153548071,-0.000103430159940333,2.89730323533504e-06,1.87941090230546e-06,-0.000108841265068596,0.124999999999994,4
"832",5.68583132760148e-05,8.87637464066507e-05,1.16751279485568e-05,3.19055615666764e-05,-1.78343543997026e-05,3.58183144887782e-05,-5.29681468278723e-05,-2.70171195515589e-06,-3.12587369499084e-05,-3.97322477705555e-05,-3.07002318140631e-06,-1.83428241528275e-05,2.77414318738322e-05,3.66121523574567e-05,-2.10254311473022e-05,2.92478164156147e-06,3.5948917258599e-05,-2.97041934289415e-05,-8.14302978697532e-05,-3.89923379902385e-05,4.04361907204217e-05,0.000112414503738283,3.38546584259063e-05,-0.000104762499821327,-8.44153210923323e-06,-2.94212612668762e-06,8.1534058225562e-05,9.82822824147804e-05,4.78644798045239e-05,4.52476723607755e-05,-3.39211549421367e-05,-9.80584168823181e-05,-8.82657901679489e-05,-9.18769441100182e-05,8.55579972688353e-05,0.000112612456311402,8.05851479899564e-05,-0.000119072525855576,-0.000108396235715526,-7.27029250765721e-05,-0.000137538931621709,-6.12339313631924e-05,0.000135314029651754,2.12790846218952e-06,5.8104632590757e-05,0.00011580742580384,-5.80529260719315e-05,-1.29287605006395e-05,0.0833333333333293,4
"833",1.87601757210487e-05,5.73502007534585e-05,1.83023451157037e-05,6.55631966701979e-05,1.90120278335635e-05,7.02072922793634e-05,-1.05858842795841e-05,-1.48033529328846e-05,-1.05553508328914e-05,-3.57494524509359e-05,-7.89786402309374e-06,-5.41309892234924e-05,-7.08597078733262e-06,1.49051265805424e-05,-5.75538247723249e-05,1.44393359806274e-05,3.52237475663311e-05,-1.1070156467195e-05,-4.96486474325158e-05,-8.5949646087971e-07,6.76841216713622e-08,0.000117338811683917,1.73231966938995e-05,-0.000110675415910758,-2.50022427065745e-05,1.60988056141604e-05,0.000104469012787869,6.27182649058707e-05,4.48770975362938e-05,3.5243224879351e-05,-2.63357063067988e-05,-5.88523401374092e-05,-8.45183752975376e-05,-0.000111128669881773,8.26052756866667e-05,8.80125092707409e-05,8.12961591469013e-05,-0.000113383965038716,-8.60436859849456e-05,-7.3265976294467e-05,-0.000145544918619672,-1.21067691849499e-05,0.000144363109304099,4.20055653334047e-05,8.45339430232084e-06,0.00011042019989791,-5.29379576856264e-05,-5.03217579772584e-05,0.124999999999994,4
"834",4.43156719845693e-05,6.17190055616456e-05,3.32551394335982e-05,3.29966099757638e-05,4.42330823137934e-06,4.41758185332926e-05,-3.79509835866445e-05,-2.32754065630261e-05,-3.94847311195465e-05,-5.21936661221149e-05,-2.40747114222371e-05,-2.31157539649245e-05,5.81282892938884e-06,4.25871125181434e-05,-3.26898885858116e-05,2.34454342933954e-05,5.11718283551464e-05,-3.80506477339866e-05,-5.57835253223325e-05,-2.21478937523777e-05,2.23319332132192e-05,8.50182224355142e-05,4.48117116042153e-05,-7.96999837206864e-05,-1.0009843220542e-05,1.67813369036477e-06,7.11337795670602e-05,7.57674264348585e-05,3.50765979859833e-05,5.70625425658827e-05,-4.82536178749298e-05,-7.35463379799764e-05,-7.86525475267517e-05,-7.80292942061853e-05,7.82899992163192e-05,8.57856411882076e-05,7.46285117407236e-05,-8.89818576474035e-05,-8.34112857254649e-05,-6.91158439330553e-05,-0.000104771868696404,-3.75218998396717e-05,0.000103093561607381,1.18245027934443e-05,3.46407500321552e-05,8.62393148662638e-05,-4.26053469360488e-05,-1.9642714856232e-05,-1.9999999999999,4
"835",7.43829114462534e-05,7.3078656708179e-05,4.83784777187243e-05,2.22989408803752e-06,-1.21287462488029e-05,1.95389936787219e-05,-6.91849185176575e-05,-3.19718611971883e-05,-7.05086178276625e-05,-7.12795965474244e-05,-4.04913653492075e-05,6.51988938084639e-06,2.07133854087898e-05,7.2101111601202e-05,-9.60929959819396e-06,3.32088364047588e-05,7.06640965247698e-05,-6.69647496407479e-05,-6.7796649257996e-05,-4.55995740896164e-05,4.6632039151833e-05,6.08990749781595e-05,7.49297525099474e-05,-5.64179879565025e-05,3.54781333571389e-06,-1.30903594454759e-05,4.47446740238106e-05,9.68950503299792e-05,2.80698127248014e-05,8.07956083610511e-05,-7.26790300376171e-05,-9.51471496406958e-05,-7.90169350241037e-05,-5.18906178130966e-05,7.8381829944032e-05,8.99812693952762e-05,7.51522513141783e-05,-7.36186143521408e-05,-8.88242899566376e-05,-7.05468247132418e-05,-7.42927201934862e-05,-6.67952470987856e-05,7.16454017731419e-05,-1.75677050541443e-05,6.36361239408859e-05,6.9503411663996e-05,-3.69332371605393e-05,9.17664516005839e-06,0.124999999999994,4
"836",-1.51891987283255e-05,2.03801195273556e-05,3.73048520350273e-05,9.17182896262597e-05,5.90089704697484e-05,0.00010151290132948,2.69222842349759e-05,-3.84966208895696e-05,-3.4132775389388e-06,-4.42311178040997e-05,-2.60631340484691e-05,-8.3452261567892e-05,-4.60314447047889e-05,4.03093101885209e-06,-9.21647203082446e-05,3.67089820348217e-05,4.63328911853168e-05,-4.33812407728109e-06,-1.31107033901359e-05,3.69030719239224e-05,-4.09051111289499e-05,0.000107076666088301,1.36048563867819e-05,-0.000102312597915976,-3.96170024123408e-05,3.23376549027339e-05,0.000117355770560969,2.59405933690107e-05,3.50625336416858e-05,3.69659227207368e-05,-3.1647176569832e-05,-1.90552141707992e-05,-8.04426182924926e-05,-0.000120954966782831,7.81290731838099e-05,5.55207025504735e-05,8.11533771834293e-05,-9.40541318036498e-05,-5.69774060217088e-05,-7.35841536008855e-05,-0.00013538447541579,3.73646628636844e-05,0.000134396119513925,7.74618368482835e-05,-4.25361672830851e-05,9.03937732053165e-05,-4.18870044241882e-05,-8.4074324458415e-05,0.0833333333333293,4
"837",5.96821890762935e-06,2.52636314504321e-05,4.73469319118408e-05,6.5671366697822e-05,4.63429223191447e-05,8.00132248064897e-05,5.57395728752844e-06,-4.31303052386756e-05,-2.40795503528171e-05,-5.48527483087185e-05,-3.5962217737459e-05,-5.80369840359389e-05,-3.33807602026069e-05,2.44032673265497e-05,-7.07254578799321e-05,4.11922233956424e-05,5.6701524421707e-05,-2.46422660326207e-05,-1.88704832785589e-05,1.84288290183989e-05,-2.22898535498639e-05,8.26565309652102e-05,3.4169495990805e-05,-7.84957110568528e-05,-2.694698139278e-05,2.08628623324429e-05,9.08102930732943e-05,3.71801164970665e-05,2.83214443143161e-05,5.24330148547695e-05,-4.68511339997782e-05,-3.08961842968386e-05,-7.47821974081493e-05,-9.42024118700014e-05,7.4401938812124e-05,5.5023572433751e-05,7.51832767503276e-05,-7.56185680639194e-05,-5.56746836542124e-05,-6.94249092691178e-05,-0.000103914979536832,1.56183649114682e-05,0.000103133362385803,5.26445369055307e-05,-2.01344188020302e-05,7.285015978737e-05,-3.39367227296375e-05,-5.84407190257667e-05,-1.9999999999999,4
"838",3.21298567694242e-05,3.24590004442921e-05,6.18068959766683e-05,3.60339411475629e-05,3.20350657784735e-05,5.66671612473621e-05,-2.17289824428528e-05,-5.0766035889067e-05,-5.19443478139946e-05,-7.1170340544944e-05,-5.11145984763941e-05,-3.01233464484267e-05,-2.0323962430072e-05,5.17164893670919e-05,-4.86361381179486e-05,4.99639028362401e-05,7.32932194782824e-05,-5.09002654726316e-05,-2.77370805811989e-05,-2.81193689276222e-06,2.76397453041762e-07,5.63353501726185e-05,6.1363231070922e-05,-5.36627699523906e-05,-1.30204056093018e-05,7.42640396062158e-06,6.29253721991148e-05,5.31626665198592e-05,2.10786107626577e-05,7.43985393742249e-05,-6.87205369640097e-05,-4.80065270806895e-05,-7.20452101836302e-05,-6.62399299947124e-05,7.32363540819774e-05,5.69815434364327e-05,7.22750936084451e-05,-5.7281520314821e-05,-5.7472870570631e-05,-6.86088160001572e-05,-7.08847901684212e-05,-1.03714287323297e-05,6.95249921856105e-05,2.47026504012838e-05,6.72280783418771e-06,5.4507105708975e-05,-2.62981604504708e-05,-2.98789317454905e-05,16.6666666666659,4
"839",6.01694445554366e-05,4.24706044781383e-05,7.92584154273175e-05,8.75698385562385e-06,1.88098685214593e-05,3.64423843598287e-05,-5.12698817436437e-05,-6.19420119826065e-05,-8.37679219747579e-05,-9.25491887596356e-05,-7.000936551009e-05,-4.18991784128749e-06,-8.91815344360197e-06,8.17641927165962e-05,-2.99466305228043e-05,6.1914302392424e-05,9.47244494022257e-05,-8.04780188891664e-05,-3.88120228969647e-05,-2.40645455043957e-05,2.23606296784555e-05,3.44658140990353e-05,9.19703668535941e-05,-3.27698311051439e-05,-3.57679848779654e-07,-5.44085281268981e-06,4.00591306824554e-05,7.31901457091955e-05,1.52262825517081e-05,0.000100262638666389,-9.52362490523492e-05,-6.89218031874227e-05,-7.46692221781903e-05,-4.33776912660307e-05,7.62076194010837e-05,6.23267657151751e-05,7.4817716371511e-05,-4.32783241464102e-05,-6.33564225468595e-05,-7.2580268127864e-05,-4.32526910640318e-05,-3.68512760085845e-05,4.12991982910114e-05,-1.16253867580884e-06,3.34323846654904e-05,3.99568457781373e-05,-2.07498891949618e-05,-3.91309394410859e-06,-1.9999999999999,4
"840",8.58993198403451e-05,5.38558543452069e-05,9.58651323216666e-05,-1.25420300972418e-05,8.14996490690339e-06,2.12805144398548e-05,-7.77998771360541e-05,-7.36890881061279e-05,-0.000113121080125286,-0.000113841356267736,-8.79910236620137e-05,1.73695305042389e-05,4.78791592555493e-07,0.000108734960327161,-1.5564750943604e-05,7.36525700527235e-05,0.000115962597829095,-0.000107912938714726,-4.94750064778395e-05,-4.26827988035803e-05,4.07557561567304e-05,1.95418371721203e-05,0.000120332290162343,-1.72743896975725e-05,9.44785002993758e-06,-1.62754075086043e-05,2.40237464783716e-05,9.37008133767545e-05,1.11128336057678e-05,0.000124487792891832,-0.000120590114539199,-8.91580694840108e-05,-8.03347520941327e-05,-2.73076646678609e-05,8.13877177104335e-05,6.92006598556698e-05,8.08110461327538e-05,-3.4513258343733e-05,-7.13471644849051e-05,-7.89281771190835e-05,-2.33679409966377e-05,-6.02537075703441e-05,2.13021810830108e-05,-2.21390985645611e-05,5.60933500059946e-05,3.02788120054037e-05,-1.77131234917732e-05,1.64454329519524e-05,0.0833333333333293,4
"841",-7.56976084352482e-06,-4.72894675546397e-06,7.84691699133304e-05,7.19756104800691e-05,7.70156088630481e-05,9.65943750262148e-05,2.27967588227158e-05,-7.36706396665462e-05,-3.79585694401104e-05,-7.72072041114439e-05,-6.53910880862321e-05,-6.79866308784253e-05,-6.24585653385223e-05,3.43499940413365e-05,-9.01431372262463e-05,7.08876678590521e-05,8.17655778063845e-05,-3.76698001928129e-05,9.71860098665847e-06,4.10018843927296e-05,-4.71498820538169e-05,5.62820655792076e-05,5.18537722589412e-05,-5.47148066144045e-05,-3.17394338051073e-05,2.83187561838542e-05,8.65376946754967e-05,1.42577530228005e-05,1.47869574974719e-05,7.20223435415433e-05,-6.88281136674427e-05,-5.60765466663357e-06,-7.17384685033346e-05,-8.68918220611231e-05,7.18395189814534e-05,2.65567554325626e-05,7.56634685772291e-05,-4.51558591855939e-05,-2.93802987409012e-05,-7.04881706384295e-05,-7.31487237939371e-05,4.64875891221664e-05,7.25974756887336e-05,6.9459502947762e-05,-5.14669970958729e-05,4.25949483008797e-05,-1.80987441659252e-05,-7.28013851350832e-05,0.124999999999994,4
"842",2.24330405491099e-05,6.13708661854504e-06,9.46073830262106e-05,4.20243464796937e-05,6.17531385310477e-05,7.35253512843313e-05,-7.47532668374365e-06,-8.19285947472582e-05,-6.82242068130344e-05,-9.56855171557496e-05,-8.13787727201403e-05,-3.90153022483339e-05,-4.74345965642447e-05,6.4531619514032e-05,-6.75344664551427e-05,7.99800386699096e-05,0.000100521011978288,-6.69251784828644e-05,-2.2034811248105e-06,1.65547907121509e-05,-2.18445369100177e-05,3.2493428925375e-05,8.21491876779296e-05,-3.19934362847781e-05,-1.73707881898924e-05,1.36670466023115e-05,5.96087662922854e-05,3.47604556911292e-05,8.66440989097523e-06,9.71125126012637e-05,-9.34426363016381e-05,-2.67525604170815e-05,-7.16429401136962e-05,-6.03444581584717e-05,7.38885416848095e-05,3.27360051599442e-05,7.52963685452459e-05,-3.02089113630914e-05,-3.55857625014324e-05,-7.25224095892663e-05,-4.30156873863643e-05,1.61879707003375e-05,4.17327352639042e-05,3.94839043328904e-05,-2.08757695971611e-05,2.72399388632931e-05,-1.23035030391531e-05,-4.29304390500991e-05,-1.9999999999999,4
"843",5.18696694863186e-05,1.6236949419849e-05,0.000116571710513871,1.51933829234389e-05,5.03970690321408e-05,5.52555762284154e-05,-3.86887604621721e-05,-9.72700425684593e-05,-0.000104843339646637,-0.00012199505097021,-0.000105412834010617,-1.31381434383054e-05,-3.83155125405924e-05,9.85714204657884e-05,-5.09126028342055e-05,9.55152297026581e-05,0.00012657092778354,-0.000101232375599102,-1.28371112289427e-05,-5.37741651229718e-06,3.50064129942541e-07,1.01708222578257e-05,0.000117060120976146,-1.00669762862709e-05,-4.39597960794267e-06,6.71312714839062e-07,3.71121640274851e-05,5.61959724563995e-05,2.65319052291684e-06,0.000128095911688996,-0.000125748537787085,-4.88575189852103e-05,-7.63885613062399e-05,-3.75636870674646e-05,7.9705968662723e-05,3.92088672403169e-05,8.01020797103481e-05,-1.57083122228011e-05,-4.27576044892368e-05,-7.96943011928264e-05,-1.4219068752259e-05,-1.10395038815929e-05,1.27701151998638e-05,1.35733427506698e-05,6.33226180828154e-06,1.23736591521335e-05,-6.40158795401003e-06,-1.68201016914617e-05,0.124999999999994,4
"844",1.51288666559419e-05,-1.47383138001046e-05,0.000125169093266223,4.93663408028689e-05,8.85896875442091e-05,9.0893848411567e-05,3.58294645090275e-06,-0.000111189896066141,-8.47500717598929e-05,-0.000120345716021783,-0.000109710530721553,-4.78912886344898e-05,-7.18139738906221e-05,7.75622298888347e-05,-8.58609336432809e-05,0.000107912465184401,0.000126900455257224,-8.26343599075818e-05,1.85528387267061e-05,3.34005208810425e-05,-4.12825127802269e-05,1.51791091825809e-05,0.000102217568413857,-1.59185994397798e-05,-2.22792654543511e-05,1.92429212215357e-05,5.98191081616705e-05,2.12454344729672e-05,-1.2738763091754e-06,0.000119711649689402,-0.000117423520497705,-1.09278658980778e-05,-7.52247620591398e-05,-5.91636475705024e-05,7.78402439679728e-05,1.44003710656312e-05,8.1109477396825e-05,-9.86520905283554e-06,-1.92119504048683e-05,-7.86840016945173e-05,-2.28292492480575e-05,3.88517549116661e-05,2.14393296053395e-05,5.34532062388312e-05,-4.49132259718328e-05,6.37181411706237e-06,-1.87430948583705e-06,-5.63421376488132e-05,0.0833333333333293,4
"845",-1.14058946526556e-05,9.85456777193592e-06,6.79220676160146e-05,8.84355643441662e-05,6.73435737685821e-05,0.000126308802872295,2.09179392466369e-05,1.48249253284526e-05,-1.26296539010044e-05,3.87803017523318e-06,-5.37594018438754e-05,-8.04077634650778e-05,-5.35053092340328e-05,8.35213724227015e-05,-0.000113793983111636,-9.68678897335373e-06,-1.43617865967473e-06,-7.34386542145377e-05,-6.17209887980667e-06,-8.55051450713613e-05,8.99739404701671e-05,8.78684332309698e-05,2.24921098608673e-05,-8.57203659863069e-05,1.58092430654859e-05,-2.65969180191538e-05,1.10939420325017e-05,4.09948055847281e-06,4.84880756535203e-05,0.000120799928299708,-0.000107248828121926,-1.86287515454466e-06,-5.59216996811187e-06,-1.9625688169421e-05,0.000165843274452541,0.000166085690195617,1.86315745597431e-06,-0.000127802791578801,-0.000163545489845535,-0.000154676434230367,-0.000104398084205738,-0.000121102452296458,9.97293142105755e-05,-5.22455966464298e-05,0.000119418344335791,0.000122817635165294,-5.8619158243427e-05,4.31813242788982e-05,0.124999999999994,4
