927,294,1341
863,316,1764
2411,285,4052
1280,248,1933
926,295,1342
2414,282,4051
2127,510,3084
581,217,1890
2126,511,3085
582,215,1891
862,317,1763
1941,833,2771
849,249,1427
2413,283,4049
848,247,1428
2412,284,4050
657,322,665
657,254,1003
336,260,1022
662,257,1005
334,258,1021
663,255,1006
656,323,667
656,256,1002
931,297,958
580,302,1310
930,296,959
579,301,1309
430,115,886
879,298,1368
2178,289,2932
624,302,956
2179,287,2930
625,301,957
431,17,887
878,303,1367
2177,288,2931
1862,518,2599
1747,286,2998
1863,519,2600
986,257,1013
459,265,967
985,255,1012
458,263,968
982,256,1014
456,264,969
983,254,1015
457,262,966
628,254,983
644,194,1004
629,256,982
645,96,1007
626,257,986
646,47,1008
627,255,985
647,145,1009
607,11,1418
934,413,935
606,109,1417
936,412,937
600,157,947
155,268,669
601,59,946
57,269,668
438,265,902
330,265,459
439,264,905
331,264,456
437,263,903
332,263,458
436,262,904
333,262,457
648,141,1375
660,258,916
650,92,1373
335,259,1023
649,43,1376
661,260,915
651,190,1374
337,261,1020
152,234,338
207,273,338
54,236,339
209,271,339
103,235,340
208,272,340
5,237,341
206,270,341
2117,277,3131
1803,376,2773
2139,277,4017
1798,71,1810
2140,276,2811
1800,375,2772
2141,275,2812
1799,169,1809
2338,476,3516
2244,365,3116
2348,480,3520
2242,362,3114
2347,478,3517
1791,244,2636
2342,477,3518
1790,242,2637
2630,487,4187
3283,507,3443
2629,486,4186
3285,506,3445
2632,485,4185
2173,504,3324
2631,484,4188
3284,505,3444
2352,805,3972
1807,354,2888
2351,806,3978
1806,355,2889
2350,807,3976
1804,356,2891
2349,804,4084
1805,357,2890
2252,280,4208
877,140,994
2246,278,4207
876,42,995
2251,279,4209
875,91,993
2249,281,4206
874,189,992
977,309,1956
3295,1221,4052
661,324,942
3291,1219,4050
660,325,943
3293,1220,4049
976,306,1955
3297,1222,4051
2463,1205,3116
885,214,1266
2466,1208,3114
884,216,1265
2225,364,2561
1310,582,1891
2465,1206,3115
1309,581,1890
2303,348,3534
2357,358,2663
2300,349,3530
2360,359,2662
2305,347,3531
2358,360,2660
2306,346,3528
2359,361,2661
864,451,1937
3715,470,4233
430,316,630
3716,471,4235
431,317,634
3718,468,4234
865,450,1938
3717,469,4232
1792,243,2635
1261,204,2172
2682,370,3823
1922,203,4070
2681,371,3822
1923,205,4071
1793,245,2638
1264,202,2169
892,246,1971
912,295,1952
617,247,1348
930,410,932
616,249,1347
931,411,933
578,248,1331
913,294,1953
1858,843,2501
917,261,1379
1861,841,2502
916,258,1382
1860,842,2503
915,260,1381
1859,840,2504
914,259,1380
592,312,631
1736,1170,2335
593,315,635
1264,300,1364
672,9,881
1926,552,1941
673,107,880
861,298,1343
1263,305,1927
581,301,1010
1262,304,1928
582,302,1011
882,296,1981
844,551,1986
883,297,1980
845,550,1987
894,298,1421
1929,553,1954
899,303,1419
852,303,1344
938,407,957
579,251,970
939,406,956
580,250,971
635,315,867
635,391,1979
631,312,866
631,390,1976
921,382,1931
851,404,1401
918,385,1930
850,405,1402
847,310,1407
448,310,599
846,311,1408
449,311,598
458,328,462
616,397,945
459,329,463
617,396,944
1365,383,1970
920,383,1943
1366,384,1969
919,384,1942
893,548,1361
1280,385,1929
892,549,1362
1279,382,1926
1338,388,1951
2431,710,2986
1339,389,1948
2429,708,2988
1337,387,1950
2432,709,3224
1340,386,1949
2430,711,2987
619,320,629
432,95,676
618,321,628
433,193,679
620,318,626
435,46,677
621,319,627
434,144,678
978,308,1958
639,319,903
979,307,1957
638,318,902
1865,309,2687
637,320,905
1864,306,2688
636,321,904
664,322,940
641,426,2688
647,421,1006
1867,308,2685
646,420,1005
1866,307,2686
666,323,941
640,429,2687
884,390,1409
430,312,592
885,391,1410
431,315,593
94,335,676
645,418,1002
192,337,679
644,419,1003
143,334,678
255,627,1006
45,336,677
257,626,1005
455,326,671
436,321,618
453,328,925
437,319,621
452,329,924
438,318,620
454,327,670
439,320,619
447,321,636
262,333,440
444,320,637
264,331,441
445,319,639
263,332,442
446,318,638
265,330,443
444,97,645
655,418,1007
445,146,647
652,421,1009
446,48,646
653,420,1008
447,195,644
654,419,1004
609,158,900
599,310,895
608,60,901
598,311,896
450,165,603
2284,289,4099
451,67,602
2282,287,4100
946,409,1393
614,410,924
947,408,1394
613,411,925
456,327,460
612,412,670
457,326,461
615,413,671
612,439,1405
208,331,456
615,436,1406
206,333,457
613,437,1404
207,332,458
614,438,1403
209,330,459
327,454,460
208,456,460
326,455,461
206,457,461
328,453,462
207,458,462
329,452,463
209,459,463
207,231,464
149,332,464
209,233,465
51,330,465
206,230,466
198,333,466
208,232,467
100,331,467
2911,342,3747
2150,342,3160
2924,345,4230
2143,345,2903
2912,343,3746
2148,343,3163
2925,344,4231
2825,691,3859
3404,1437,4319
3402,1438,4320
3403,1435,4317
2110,345,2924
3405,1436,4318
2109,344,2925
2112,342,2911
2113,343,2912
2276,346,2421
3157,1035,4138
2275,349,2424
3158,1034,4139
2277,348,2423
3152,1037,4136
2819,472,3924
2390,501,3802
2278,347,2422
3156,1036,4137
3750,1032,4247
2388,502,3804
2152,475,3204
2387,500,3803
2873,474,3959
2389,503,3805
2175,505,3284
870,136,2620
2566,352,3626
871,38,2619
2176,506,3285
869,87,2621
2174,507,3283
868,185,2622
3217,373,3984
3806,689,3960
3123,370,3945
2867,695,3927
3218,372,3985
2866,693,3926
3122,371,3946
3807,692,3963
1857,376,3370
2540,1639,3626
1855,374,3368
3578,351,4133
1856,375,3371
3577,353,4131
1854,377,3369
3579,350,4132
3001,353,3552
2587,348,3471
3003,351,3554
2588,347,3468
3004,350,3551
2586,346,3464
2450,352,2639
2585,349,3469
2860,491,3934
1665,278,2995
2652,488,3410
1668,281,2994
2861,489,3933
1666,280,2993
2651,490,3411
1667,279,2996
3006,499,3623
2890,357,4150
2469,353,3577
2888,354,4153
2468,351,3578
2889,355,4152
2467,350,3579
2891,356,4151
2704,778,2720
1275,366,2769
2703,772,2719
1276,367,2770
2519,533,3166
1272,369,2748
2520,534,3167
1271,368,2747
3302,485,3617
3244,291,3695
3303,484,3613
3245,293,3696
3301,486,3614
3243,292,3697
3304,487,3616
3242,290,3694
1335,554,1928
1701,495,3606
1336,555,1927
1698,493,3607
1894,252,2613
2281,288,4098
1895,253,2614
2285,286,3581
1289,222,1913
2232,365,4007
1291,223,1911
2135,726,3076
1292,225,1910
2234,363,4004
1290,224,1912
2231,362,4006
3309,1588,3985
2316,360,3170
3280,1250,3823
2317,358,3171
3279,1251,3822
2315,359,3168
3310,1585,3984
2314,361,3169
2702,369,3257
1842,528,3357
1728,367,3594
1874,367,2700
2701,368,3258
1843,530,3360
1724,366,3595
1875,366,2699
2389,1118,3982
2399,524,2766
2387,1116,3983
2401,526,2768
2388,1117,3980
2402,525,2767
2390,1119,3981
2400,527,2765
1840,531,3358
1776,809,2761
1841,529,3359
1777,808,2762
1877,368,2701
1838,516,2416
1876,369,2702
1839,517,2415
1258,376,1803
1700,492,3605
1257,375,1800
1699,494,3608
1259,374,1801
1896,811,2415
1260,377,1802
1897,810,2416
1354,855,3694
1327,381,1426
1353,856,3697
1328,378,1423
1352,853,3696
1326,379,1424
1351,854,3695
1325,380,1425
578,393,893
893,393,1334
583,392,892
892,392,1333
890,395,1350
624,395,1011
891,394,1349
625,394,1010
1319,833,1364
1330,558,1931
1320,830,1363
1329,559,1930
1345,845,1928
931,556,1297
1346,844,1927
930,557,1298
1281,203,1965
604,411,931
1282,205,1964
605,410,930
1283,202,1963
926,413,934
1284,204,1966
927,412,936
1382,258,1415
853,546,1313
1381,260,1416
854,547,1314
1379,261,1413
855,544,1316
1380,259,1414
856,545,1315
2377,514,3701
858,564,1948
2378,515,3699
857,565,1949
2376,513,3703
860,566,1950
2375,512,3704
859,567,1951
1318,399,1344
867,315,1371
1331,398,1343
866,312,1372
632,401,971
674,161,929
633,400,970
675,63,928
670,412,927
880,266,975
671,413,926
881,267,974
948,617,1408
848,383,1365
949,616,1407
849,384,1366
1334,606,1417
866,403,1968
1333,607,1418
867,402,1967
398,832,1317
910,393,1420
633,314,954
846,394,896
632,313,955
847,395,895
1278,251,1888
1272,539,3674
1277,250,1889
1271,538,3675
833,399,1318
911,392,1422
908,554,1366
961,422,981
907,555,1365
962,423,980
909,553,1929
963,424,991
906,552,1926
960,425,988
840,378,1328
259,335,952
843,381,1327
261,337,953
841,379,1326
258,334,951
842,380,1325
260,336,950
316,592,1294
316,430,592
317,593,1293
317,431,593
1298,557,1943
980,423,990
1297,556,1942
981,422,989
1362,827,1934
984,596,988
1361,826,1933
987,597,991
897,571,957
957,407,1388
898,570,956
956,406,1387
669,408,947
883,600,1394
668,409,946
882,601,1393
571,400,888
602,400,954
570,401,889
603,401,955
604,453,925
669,268,964
605,452,924
668,269,965
913,405,1341
606,393,910
912,404,1342
607,392,911
608,396,948
601,396,901
609,397,949
600,397,900
852,568,1367
610,315,887
861,569,1368
611,312,886
264,439,612
670,327,969
263,437,613
925,328,968
265,438,614
924,329,967
262,436,615
671,326,966
883,575,945
310,448,949
882,574,944
311,449,948
641,425,983
618,425,960
640,424,982
619,424,963
642,423,986
620,423,962
643,422,985
621,422,961
911,577,922
622,402,972
910,576,923
623,403,973
890,582,1011
929,599,1387
891,581,1010
928,598,1388
318,446,626
423,620,986
319,445,627
422,621,985
321,447,628
425,618,983
320,444,629
424,619,982
116,430,630
630,316,863
1368,569,1968
252,592,631
898,580,971
313,450,955
897,579,970
314,451,954
18,431,634
634,317,862
1367,568,1967
253,593,635
321,436,904
196,447,636
320,439,905
98,444,637
318,438,902
49,446,638
319,437,903
147,445,639
977,597,987
656,429,1014
976,596,984
657,426,1015
979,594,990
662,428,1013
978,595,989
663,427,1012
628,447,644
254,628,1003
629,444,645
256,629,1002
626,446,646
626,646,1005
627,445,647
627,647,1006
648,416,951
877,560,1305
649,414,950
876,561,1304
650,415,952
875,563,1303
651,417,953
874,562,1306
652,434,943
144,434,652
653,435,942
46,435,653
654,433,940
193,433,654
655,432,941
95,432,655
629,645,1002
666,259,914
628,644,1003
664,261,917
643,427,2685
421,652,943
642,428,2686
420,653,942
658,325,916
951,416,1415
659,324,915
950,414,1416
659,428,662
324,659,662
658,427,663
325,658,663
419,654,940
665,322,917
426,657,665
953,417,1413
418,655,941
667,323,914
429,656,667
952,415,1414
959,409,965
269,452,965
958,408,964
268,453,964
266,454,975
327,456,969
267,455,974
326,457,966
8,267,881
881,573,1342
106,266,880
880,572,1341
674,406,939
929,160,1377
675,407,938
928,62,1378
676,335,1023
666,432,1023
677,336,1022
661,435,1022
678,334,1021
660,434,1021
679,337,1020
664,433,1020
2116,475,4283
3743,680,4229
2839,2116,4283
2149,474,2873
2090,682,3730
3112,483,4160
2947,473,3811
3113,481,4161
2164,713,4140
2128,473,3089
2158,715,4142
2835,479,4094
2168,712,4141
2959,681,4182
2161,714,4143
3090,472,4126
2894,477,4109
2188,477,2938
2191,688,3446
2849,479,3765
2892,480,4108
2189,480,4115
2893,478,4112
2187,478,4114
3032,690,3942
2848,482,3764
2144,344,2904
3126,2025,4160
2895,476,4111
2186,476,2940
2184,694,3901
3125,2024,4161
3068,489,4334
3277,1075,3671
3323,1586,3493
3274,1070,3670
2718,490,3299
3273,1071,3668
2714,488,3300
3278,1068,3673
1757,238,2568
2953,774,3893
1755,240,2569
2952,773,3894
1754,241,2567
2841,471,3797
1756,239,2570
2842,468,3798
2472,1701,3606
2223,1196,2661
2470,1700,3605
2221,1193,2662
2473,1698,3607
2224,1195,2660
2471,1699,3608
2222,1194,2663
1423,378,1903
1901,523,3391
1424,379,1906
1900,521,3390
1425,380,1905
1899,522,3389
1426,381,1909
1898,520,3392
2878,743,3377
2840,470,3795
2877,745,3378
2183,1479,3053
2069,740,3072
2843,469,3796
2488,750,3563
2180,1480,3052
2831,1031,3722
3765,479,4345
2975,1071,4034
3207,1047,3246
2836,482,4093
2301,700,3495
2976,1075,4035
3206,1046,3247
3370,376,3406
1823,519,1852
3371,375,3407
1822,518,1850
3368,374,3409
1821,517,1851
3369,377,3408
1820,516,1853
1725,509,2253
2266,698,2954
1722,510,2270
3372,491,4045
1723,511,2269
2845,1468,3979
1721,508,2254
2268,699,2957
2440,496,3005
2797,684,3928
2443,497,3010
2796,686,3930
1710,498,3002
2799,687,3931
1711,499,3006
2798,685,3929
3002,498,3624
1269,178,2319
2241,496,3365
1268,129,2318
2240,497,3364
1270,80,2321
2343,731,3600
1267,31,2320
2294,534,3066
1871,1160,3171
2295,533,3065
1870,1161,3168
2521,1233,2693
1873,1163,3170
2518,1236,2694
1872,1162,3169
1716,730,2337
1784,740,2876
3587,741,3954
1740,487,2630
2417,732,2712
3040,1516,3057
3010,497,3560
1783,743,2878
2908,734,4121
3042,1518,3059
3005,496,3561
1782,745,2877
3254,1140,4062
2419,735,2710
3592,747,3952
1739,486,2629
3591,748,3951
1737,484,2631
2418,733,2711
3041,1517,3058
2476,746,2640
2334,746,3095
3590,751,3953
1738,485,2632
1869,508,2435
1324,589,1909
1868,509,2436
1321,588,1903
1844,510,2549
1323,591,1905
1845,511,2548
1322,590,1906
3192,1147,3358
3298,756,3438
3193,1145,3360
3294,757,3439
3190,1144,3357
3292,758,3440
3191,1146,3359
3296,759,3434
1743,349,2585
2202,1489,3803
1744,346,2586
2200,1490,3802
1745,348,2587
2201,1492,3804
1746,347,2588
2203,1491,3805
1801,374,2775
2474,744,3549
1797,22,1808
2488,1184,3555
1796,120,1811
2477,749,3553
1802,377,2774
2475,742,3550
1398,34,1818
1870,705,2379
1400,83,1817
1873,706,2381
1397,132,1819
1871,707,2380
1399,181,1816
1872,704,2382
2521,532,3165
2883,724,3904
1760,1102,2267
2573,502,3714
1759,1100,2265
2571,500,3711
2882,725,3903
3256,1686,3875
2364,1202,3390
3255,1685,3876
2572,503,3713
2627,772,2674
2518,535,3164
2884,727,3902
2574,501,3712
2628,778,2673
1880,526,3546
3318,512,3335
1881,525,3547
3317,513,3334
2605,1213,2606
3316,515,3330
2607,1215,2610
3315,514,3336
1285,784,3677
1670,495,2283
1288,785,3679
1669,493,2280
1286,786,3676
1676,492,2286
1287,787,3678
1675,494,2287
1296,543,2698
313,632,1277
1295,542,2697
314,633,1278
2676,537,2777
872,541,2695
2675,536,2776
873,540,2696
906,587,1963
1812,520,1902
909,586,1966
1815,523,1904
907,585,1964
1814,522,1908
908,584,1965
1813,521,1907
2367,515,2378
2597,1236,3164
2368,514,2377
2596,1233,3165
2370,513,2376
2595,1235,3167
2369,512,2375
2598,1234,3166
1794,800,3458
1771,539,2576
1795,801,3459
1770,538,2575
4013,753,4278
1294,252,1894
4012,752,4277
1293,253,1895
1852,519,2726
1823,1223,1893
1850,518,2725
1822,1224,1892
1851,517,2723
1876,811,2748
1853,516,2724
1877,810,2747
2230,759,4184
1257,790,1822
2233,756,4183
1258,791,1823
1723,757,2589
1845,801,2749
1722,758,2590
1844,800,2750
1338,812,1914
1945,859,1951
1337,813,1915
1944,860,1950
1339,814,1916
1946,858,1948
1340,815,1917
1947,857,1949
2362,1201,3391
1302,523,1901
2361,1204,3392
1299,520,1898
2363,1203,3389
1301,522,1899
3653,755,4172
1300,521,1900
250,580,1312
1310,820,1312
251,579,1311
1309,821,1311
1879,527,3545
2605,1650,3545
1878,524,3544
2607,1649,3544
2611,525,3189
2611,1647,3547
2612,526,3188
2612,1648,3546
1361,548,1953
936,559,1329
1362,549,1952
934,558,1330
1369,631,1976
2665,537,3523
1370,635,1979
2664,536,3522
1396,909,1929
1320,398,1331
1410,867,1967
2361,752,3374
2362,753,3373
832,398,1320
1395,906,1926
1319,831,1332
847,550,1350
2364,755,3375
846,551,1349
2363,754,3376
1414,415,1920
1380,836,1423
1416,414,1919
1381,837,1425
1415,416,1918
1382,838,1424
1413,417,1921
1379,839,1426
1303,545,1920
1904,816,2496
1305,546,1918
1907,819,2495
1304,547,1919
1908,818,2494
1306,544,1921
1902,817,2497
1349,551,1961
848,574,1298
1350,550,1960
849,575,1297
896,625,1388
1348,846,1408
895,624,1387
1347,847,1407
944,574,1428
979,585,1391
945,575,1427
978,584,1392
913,548,1402
673,405,1411
912,549,1401
672,404,1412
899,583,1344
1332,214,1932
1337,566,1832
841,546,1352
1338,567,1833
842,547,1351
1340,565,1830
843,544,1354
1339,564,1831
840,545,1353
1316,562,1947
868,565,996
1315,563,1946
869,564,997
1314,561,1945
871,567,999
1313,560,1944
870,566,998
1409,866,1968
894,578,1343
1823,791,2742
1356,19,1936
1822,790,2743
1355,117,1935
68,451,864
1307,314,1887
166,450,865
1308,313,1886
973,403,1372
390,631,866
972,402,1371
391,635,867
2582,782,3647
2386,782,3498
2581,783,3648
2385,783,3499
2584,781,3645
2383,781,3500
2583,780,3646
2384,780,3501
872,118,1355
863,541,1355
873,20,1356
862,540,1356
857,562,992
874,417,1374
858,563,993
875,415,1373
859,561,995
876,414,1376
860,560,994
877,416,1375
878,622,922
402,622,878
879,623,923
403,623,879
927,572,975
405,673,880
926,573,974
404,672,881
1298,574,1981
396,601,882
1297,575,1980
397,600,883
1829,216,2737
1317,216,1959
1828,214,2746
885,568,1932
312,430,886
114,611,886
315,431,887
16,610,887
938,571,1383
400,602,888
939,570,1384
401,603,889
215,582,890
1345,834,1960
217,581,891
1346,835,1961
392,607,1333
1318,583,1971
393,606,1334
248,578,893
879,576,1421
393,578,894
395,624,895
310,847,895
394,625,896
311,846,896
400,571,897
301,579,897
401,570,898
302,580,898
878,577,1419
392,583,899
157,600,900
397,609,900
59,601,901
396,608,901
265,443,902
443,638,902
263,442,903
442,639,903
262,440,904
440,636,904
264,441,905
441,637,905
1364,552,1925
1389,587,1395
1923,1263,1927
1336,848,1365
1922,1262,1928
1335,849,1366
1363,553,1962
1390,586,1396
894,576,1420
110,606,910
899,577,1422
12,607,911
1330,827,1952
1333,851,1401
1329,826,1953
1334,850,1402
323,666,914
914,588,1975
225,659,915
324,661,915
223,658,916
325,660,916
322,664,917
917,589,1972
204,909,1966
991,597,1359
203,908,1965
981,595,1358
205,907,1964
980,594,1357
202,906,1963
988,596,1360
577,878,922
13,911,922
576,879,923
111,910,923
410,605,924
329,459,967
411,604,925
328,458,968
404,881,1342
455,671,974
405,880,1341
454,670,975
62,449,1378
407,675,928
160,448,1377
406,674,929
594,920,1357
452,605,965
595,919,1358
453,604,964
410,614,932
557,930,932
411,613,933
556,931,933
596,921,1360
295,926,934
413,615,935
558,934,935
597,918,1359
294,927,936
412,612,937
559,936,937
598,896,1388
64,675,938
599,895,1387
162,674,939
322,657,940
433,664,940
323,656,941
432,666,941
435,661,942
324,662,942
434,660,943
325,663,943
247,617,944
396,882,944
249,616,945
397,883,945
959,882,1393
58,668,946
958,883,1394
156,669,947
449,608,948
396,617,948
448,609,949
397,616,949
336,649,950
1325,837,1919
334,648,951
1326,838,1918
335,650,952
1328,836,1920
337,651,953
1327,839,1921
451,602,954
400,633,954
450,603,955
401,632,955
302,898,956
570,939,956
301,897,957
571,938,957
297,883,958
604,931,958
296,882,959
605,930,959
935,615,1406
436,618,960
933,613,1404
437,621,961
932,614,1403
438,620,962
937,612,1405
439,619,963
408,669,964
604,958,964
409,668,965
605,959,965
262,615,966
615,671,966
265,614,967
614,924,967
263,613,968
613,925,968
264,612,969
612,670,969
251,633,970
400,897,970
250,632,971
401,898,971
315,610,1371
15,622,972
312,611,1372
113,623,973
573,881,974
671,926,974
572,880,975
670,927,975
976,587,1389
921,596,1389
977,586,1390
918,597,1390
919,595,1392
384,919,1392
920,594,1391
383,920,1391
423,642,990
219,962,980
422,643,989
221,961,981
619,629,982
429,640,1014
618,628,983
426,641,1015
425,641,984
306,976,984
621,627,985
427,643,1012
620,626,986
428,642,1013
424,640,987
309,977,987
218,960,988
425,984,988
308,978,989
595,981,989
307,979,990
594,980,990
220,963,991
424,987,991
188,857,992
562,874,992
90,858,993
563,875,993
139,860,994
560,877,994
41,859,995
561,876,995
565,857,996
186,868,996
564,858,997
88,869,997
566,860,998
137,870,998
567,859,999
39,871,999
972,610,1000
15,972,1000
973,611,1001
113,973,1001
941,656,1002
418,941,1002
940,657,1003
419,940,1003
419,644,1004
194,654,1004
942,662,1005
420,942,1005
943,663,1006
421,943,1006
418,645,1007
96,655,1007
420,646,1008
47,653,1008
421,647,1009
145,652,1009
301,625,1010
394,891,1010
302,624,1011
395,890,1011
255,663,1012
643,985,1012
257,662,1013
642,986,1013
256,656,1014
640,982,1014
254,657,1015
641,983,1015
428,659,1016
1323,818,1910
427,658,1017
1322,819,1911
426,665,1018
1324,817,1913
429,667,1019
1321,816,1912
261,664,1020
433,679,1020
258,660,1021
434,678,1021
260,661,1022
435,677,1022
259,666,1023
432,676,1023
2808,1046,3988
3732,683,3756
3730,682,3755
2089,683,3732
2142,694,3024
2823,687,3739
2151,688,3026
2822,685,3742
2147,690,3032
2820,686,3741
2146,691,3034
2821,684,3740
3764,482,4346
3750,1456,4326
2899,1068,3965
2897,680,4279
2805,1030,4189
2851,1032,4065
2831,1452,3748
2807,681,3810
3776,468,4213
3027,1027,4257
3779,469,4214
3024,1502,4125
3777,470,4216
3035,1028,4256
3778,471,4215
3034,1497,4122
2669,1681,3506
2673,778,3227
2717,776,3172
2092,1039,3562
2668,1683,3507
2716,775,3173
2670,1684,3508
2674,772,3229
2302,701,3497
2259,1500,3901
3236,483,3921
3529,719,3658
3532,717,3660
3055,1030,4339
2859,1024,4258
3024,694,3939
3361,1434,4239
3034,691,3941
3729,1025,3991
3809,2029,3942
3758,1033,4058
3026,688,3943
3874,1048,4287
3056,1031,4076
2513,703,3488
2713,779,3393
2510,700,3485
3493,1586,3934
2512,702,3487
2715,777,3394
2511,701,3486
3492,1587,3933
2957,699,3054
3267,1580,3902
2953,1113,3919
3266,1579,3903
2952,1112,3918
2092,726,3474
2954,698,3051
3265,1577,3904
2322,769,3479
1288,75,1785
2325,768,3477
1286,26,1788
2323,770,3478
1287,124,1786
2324,771,3480
1285,173,1787
2264,695,2934
2111,683,3080
2263,693,2936
2108,682,3078
3535,716,3659
2818,1433,4224
2815,1430,4223
2875,1046,4347
2813,1431,4222
2149,1047,3207
3533,718,3661
2816,1432,4221
2261,689,2933
2307,703,3494
3276,703,4030
2152,1049,4044
2262,692,2935
2202,1051,3118
2108,1063,2880
2304,702,3496
2898,1070,3961
3620,1044,3843
3275,702,4032
3749,1025,4341
2346,719,3529
2145,473,2947
2111,1062,2881
2201,1053,3121
2245,705,3062
1836,735,2736
2248,706,3061
1834,734,2733
2247,707,3060
1835,733,2734
